System,Chains,Sweeps,Accuracy
JAGS,19,483,0.15
JAGS,20,483,0.2
JAGS,21,483,0.25
JAGS,22,483,0.2
JAGS,23,483,0.45
JAGS,24,483,0.25
JAGS,25,483,0.3
JAGS,26,483,0.25
JAGS,27,483,0.25
JAGS,28,483,0.15
JAGS,29,483,0.25
JAGS,30,483,0.2
JAGS,31,483,0.25
JAGS,32,483,0.2
JAGS,33,483,0.2
JAGS,34,483,0.25
JAGS,35,483,0.25
JAGS,36,483,0.25
JAGS,37,483,0.2
JAGS,38,483,0.3
JAGS,39,483,0.3
JAGS,40,483,0.25
JAGS,1,484,0.2
JAGS,2,484,0.25
JAGS,3,484,0.2
JAGS,4,484,0.25
JAGS,5,484,0.1
JAGS,6,484,0.2
JAGS,7,484,0.15
JAGS,8,484,0.2
JAGS,9,484,0.3
JAGS,10,484,0.3
JAGS,11,484,0.3
JAGS,12,484,0.2
JAGS,13,484,0.15
JAGS,14,484,0.2
JAGS,15,484,0.2
JAGS,16,484,0.15
JAGS,17,484,0.2
JAGS,18,484,0.25
JAGS,19,484,0.15
JAGS,20,484,0.2
JAGS,21,484,0.25
JAGS,22,484,0.2
JAGS,23,484,0.45
JAGS,24,484,0.25
JAGS,25,484,0.3
JAGS,26,484,0.25
JAGS,27,484,0.25
JAGS,28,484,0.1
JAGS,29,484,0.3
JAGS,30,484,0.2
JAGS,31,484,0.25
JAGS,32,484,0.2
JAGS,33,484,0.2
JAGS,34,484,0.25
JAGS,35,484,0.25
JAGS,36,484,0.25
JAGS,37,484,0.2
JAGS,38,484,0.3
JAGS,39,484,0.3
JAGS,40,484,0.25
JAGS,1,485,0.2
JAGS,2,485,0.25
JAGS,3,485,0.2
JAGS,4,485,0.25
JAGS,5,485,0.1
JAGS,6,485,0.2
JAGS,7,485,0.15
JAGS,8,485,0.2
JAGS,9,485,0.3
JAGS,10,485,0.3
JAGS,11,485,0.3
JAGS,12,485,0.2
JAGS,13,485,0.15
JAGS,14,485,0.2
JAGS,15,485,0.2
JAGS,16,485,0.15
JAGS,17,485,0.2
JAGS,18,485,0.25
JAGS,19,485,0.15
JAGS,20,485,0.2
JAGS,21,485,0.25
JAGS,22,485,0.2
JAGS,23,485,0.45
JAGS,24,485,0.25
JAGS,25,485,0.3
JAGS,26,485,0.25
JAGS,27,485,0.25
JAGS,28,485,0.1
JAGS,29,485,0.3
JAGS,30,485,0.2
JAGS,31,485,0.3
JAGS,32,485,0.2
JAGS,33,485,0.2
JAGS,34,485,0.3
JAGS,35,485,0.2
JAGS,36,485,0.25
JAGS,37,485,0.15
JAGS,38,485,0.3
JAGS,39,485,0.3
JAGS,40,485,0.25
JAGS,1,486,0.2
JAGS,2,486,0.25
JAGS,3,486,0.2
JAGS,4,486,0.25
JAGS,5,486,0.1
JAGS,6,486,0.2
JAGS,7,486,0.15
JAGS,8,486,0.2
JAGS,9,486,0.3
JAGS,10,486,0.3
JAGS,11,486,0.3
JAGS,12,486,0.2
JAGS,13,486,0.15
JAGS,14,486,0.2
JAGS,15,486,0.2
JAGS,16,486,0.15
JAGS,17,486,0.2
JAGS,18,486,0.2
JAGS,19,486,0.15
JAGS,20,486,0.2
JAGS,21,486,0.25
JAGS,22,486,0.2
JAGS,23,486,0.45
JAGS,24,486,0.25
JAGS,25,486,0.3
JAGS,26,486,0.25
JAGS,27,486,0.25
JAGS,28,486,0.1
JAGS,29,486,0.3
JAGS,30,486,0.2
JAGS,31,486,0.3
JAGS,32,486,0.25
JAGS,33,486,0.2
JAGS,34,486,0.3
JAGS,35,486,0.2
JAGS,36,486,0.25
JAGS,37,486,0.15
JAGS,38,486,0.3
JAGS,39,486,0.3
JAGS,40,486,0.25
JAGS,1,487,0.2
JAGS,2,487,0.25
JAGS,3,487,0.2
JAGS,4,487,0.25
JAGS,5,487,0.1
JAGS,6,487,0.2
JAGS,7,487,0.15
JAGS,8,487,0.15
JAGS,9,487,0.3
JAGS,10,487,0.3
JAGS,11,487,0.35
JAGS,12,487,0.2
JAGS,13,487,0.15
JAGS,14,487,0.2
JAGS,15,487,0.2
JAGS,16,487,0.15
JAGS,17,487,0.2
JAGS,18,487,0.2
JAGS,19,487,0.15
JAGS,20,487,0.2
JAGS,21,487,0.25
JAGS,22,487,0.2
JAGS,23,487,0.45
JAGS,24,487,0.3
JAGS,25,487,0.3
JAGS,26,487,0.25
JAGS,27,487,0.25
JAGS,28,487,0.1
JAGS,29,487,0.3
JAGS,30,487,0.2
JAGS,31,487,0.3
JAGS,32,487,0.25
JAGS,33,487,0.2
JAGS,34,487,0.3
JAGS,35,487,0.2
JAGS,36,487,0.25
JAGS,37,487,0.15
JAGS,38,487,0.3
JAGS,39,487,0.3
JAGS,40,487,0.25
JAGS,1,488,0.2
JAGS,2,488,0.25
JAGS,3,488,0.2
JAGS,4,488,0.25
JAGS,5,488,0.1
JAGS,6,488,0.2
JAGS,7,488,0.15
JAGS,8,488,0.15
JAGS,9,488,0.35
JAGS,10,488,0.3
JAGS,11,488,0.35
JAGS,12,488,0.2
JAGS,13,488,0.15
JAGS,14,488,0.2
JAGS,15,488,0.2
JAGS,16,488,0.15
JAGS,17,488,0.2
JAGS,18,488,0.2
JAGS,19,488,0.15
JAGS,20,488,0.2
JAGS,21,488,0.25
JAGS,22,488,0.2
JAGS,23,488,0.45
JAGS,24,488,0.3
JAGS,25,488,0.3
JAGS,26,488,0.25
JAGS,27,488,0.25
JAGS,28,488,0.15
JAGS,29,488,0.3
JAGS,30,488,0.25
JAGS,31,488,0.25
JAGS,32,488,0.25
JAGS,33,488,0.2
JAGS,34,488,0.3
JAGS,35,488,0.2
JAGS,36,488,0.25
JAGS,37,488,0.15
JAGS,38,488,0.3
JAGS,39,488,0.3
JAGS,40,488,0.25
JAGS,1,489,0.2
JAGS,2,489,0.25
JAGS,3,489,0.2
JAGS,4,489,0.25
JAGS,5,489,0.1
JAGS,6,489,0.2
JAGS,7,489,0.15
JAGS,8,489,0.15
JAGS,9,489,0.35
JAGS,10,489,0.3
JAGS,11,489,0.35
JAGS,12,489,0.2
JAGS,13,489,0.15
JAGS,14,489,0.2
JAGS,15,489,0.2
JAGS,16,489,0.15
JAGS,17,489,0.2
JAGS,18,489,0.2
JAGS,19,489,0.15
JAGS,20,489,0.2
JAGS,21,489,0.25
JAGS,22,489,0.2
JAGS,23,489,0.4
JAGS,24,489,0.25
JAGS,25,489,0.3
JAGS,26,489,0.25
JAGS,27,489,0.25
JAGS,28,489,0.15
JAGS,29,489,0.3
JAGS,30,489,0.25
JAGS,31,489,0.25
JAGS,32,489,0.25
JAGS,33,489,0.2
JAGS,34,489,0.25
JAGS,35,489,0.2
JAGS,36,489,0.25
JAGS,37,489,0.15
JAGS,38,489,0.3
JAGS,39,489,0.25
JAGS,40,489,0.25
JAGS,1,490,0.2
JAGS,2,490,0.25
JAGS,3,490,0.2
JAGS,4,490,0.25
JAGS,5,490,0.1
JAGS,6,490,0.2
JAGS,7,490,0.15
JAGS,8,490,0.15
JAGS,9,490,0.35
JAGS,10,490,0.25
JAGS,11,490,0.35
JAGS,12,490,0.2
JAGS,13,490,0.15
JAGS,14,490,0.2
JAGS,15,490,0.2
JAGS,16,490,0.15
JAGS,17,490,0.2
JAGS,18,490,0.2
JAGS,19,490,0.15
JAGS,20,490,0.25
JAGS,21,490,0.25
JAGS,22,490,0.2
JAGS,23,490,0.4
JAGS,24,490,0.25
JAGS,25,490,0.3
JAGS,26,490,0.25
JAGS,27,490,0.25
JAGS,28,490,0.1
JAGS,29,490,0.3
JAGS,30,490,0.2
JAGS,31,490,0.25
JAGS,32,490,0.25
JAGS,33,490,0.25
JAGS,34,490,0.25
JAGS,35,490,0.2
JAGS,36,490,0.25
JAGS,37,490,0.15
JAGS,38,490,0.3
JAGS,39,490,0.25
JAGS,40,490,0.25
JAGS,1,491,0.2
JAGS,2,491,0.25
JAGS,3,491,0.2
JAGS,4,491,0.25
JAGS,5,491,0.1
JAGS,6,491,0.2
JAGS,7,491,0.15
JAGS,8,491,0.15
JAGS,9,491,0.35
JAGS,10,491,0.25
JAGS,11,491,0.35
JAGS,12,491,0.2
JAGS,13,491,0.15
JAGS,14,491,0.2
JAGS,15,491,0.2
JAGS,16,491,0.15
JAGS,17,491,0.2
JAGS,18,491,0.2
JAGS,19,491,0.15
JAGS,20,491,0.25
JAGS,21,491,0.25
JAGS,22,491,0.2
JAGS,23,491,0.4
JAGS,24,491,0.25
JAGS,25,491,0.3
JAGS,26,491,0.25
JAGS,27,491,0.25
JAGS,28,491,0.1
JAGS,29,491,0.3
JAGS,30,491,0.2
JAGS,31,491,0.25
JAGS,32,491,0.2
JAGS,33,491,0.25
JAGS,34,491,0.25
JAGS,35,491,0.2
JAGS,36,491,0.25
JAGS,37,491,0.15
JAGS,38,491,0.3
JAGS,39,491,0.25
JAGS,40,491,0.25
JAGS,1,492,0.2
JAGS,2,492,0.25
JAGS,3,492,0.25
JAGS,4,492,0.25
JAGS,5,492,0.1
JAGS,6,492,0.2
JAGS,7,492,0.15
JAGS,8,492,0.15
JAGS,9,492,0.3
JAGS,10,492,0.25
JAGS,11,492,0.35
JAGS,12,492,0.2
JAGS,13,492,0.15
JAGS,14,492,0.2
JAGS,15,492,0.2
JAGS,16,492,0.15
JAGS,17,492,0.2
JAGS,18,492,0.2
JAGS,19,492,0.15
JAGS,20,492,0.25
JAGS,21,492,0.25
JAGS,22,492,0.2
JAGS,23,492,0.4
JAGS,24,492,0.25
JAGS,25,492,0.3
JAGS,26,492,0.25
JAGS,27,492,0.25
JAGS,28,492,0.1
JAGS,29,492,0.3
JAGS,30,492,0.15
JAGS,31,492,0.25
JAGS,32,492,0.2
JAGS,33,492,0.25
JAGS,34,492,0.25
JAGS,35,492,0.2
JAGS,36,492,0.25
JAGS,37,492,0.15
JAGS,38,492,0.3
JAGS,39,492,0.2
JAGS,40,492,0.25
JAGS,1,493,0.2
JAGS,2,493,0.25
JAGS,3,493,0.25
JAGS,4,493,0.25
JAGS,5,493,0.1
JAGS,6,493,0.2
JAGS,7,493,0.15
JAGS,8,493,0.15
JAGS,9,493,0.3
JAGS,10,493,0.25
JAGS,11,493,0.35
JAGS,12,493,0.2
JAGS,13,493,0.15
JAGS,14,493,0.2
JAGS,15,493,0.2
JAGS,16,493,0.15
JAGS,17,493,0.2
JAGS,18,493,0.2
JAGS,19,493,0.15
JAGS,20,493,0.25
JAGS,21,493,0.25
JAGS,22,493,0.2
JAGS,23,493,0.4
JAGS,24,493,0.25
JAGS,25,493,0.3
JAGS,26,493,0.25
JAGS,27,493,0.25
JAGS,28,493,0.1
JAGS,29,493,0.3
JAGS,30,493,0.15
JAGS,31,493,0.25
JAGS,32,493,0.2
JAGS,33,493,0.25
JAGS,34,493,0.25
JAGS,35,493,0.2
JAGS,36,493,0.25
JAGS,37,493,0.15
JAGS,38,493,0.3
JAGS,39,493,0.2
JAGS,40,493,0.25
JAGS,1,494,0.2
JAGS,2,494,0.25
JAGS,3,494,0.25
JAGS,4,494,0.25
JAGS,5,494,0.1
JAGS,6,494,0.2
JAGS,7,494,0.15
JAGS,8,494,0.15
JAGS,9,494,0.3
JAGS,10,494,0.25
JAGS,11,494,0.3
JAGS,12,494,0.2
JAGS,13,494,0.15
JAGS,14,494,0.2
JAGS,15,494,0.2
JAGS,16,494,0.15
JAGS,17,494,0.2
JAGS,18,494,0.2
JAGS,19,494,0.1
JAGS,20,494,0.2
JAGS,21,494,0.25
JAGS,22,494,0.2
JAGS,23,494,0.4
JAGS,24,494,0.25
JAGS,25,494,0.3
JAGS,26,494,0.25
JAGS,27,494,0.25
JAGS,28,494,0.1
JAGS,29,494,0.3
JAGS,30,494,0.2
JAGS,31,494,0.25
JAGS,32,494,0.2
JAGS,33,494,0.25
JAGS,34,494,0.25
JAGS,35,494,0.25
JAGS,36,494,0.25
JAGS,37,494,0.15
JAGS,38,494,0.3
JAGS,39,494,0.2
JAGS,40,494,0.25
JAGS,1,495,0.2
JAGS,2,495,0.25
JAGS,3,495,0.2
JAGS,4,495,0.25
JAGS,5,495,0.1
JAGS,6,495,0.2
JAGS,7,495,0.2
JAGS,8,495,0.15
JAGS,9,495,0.3
JAGS,10,495,0.25
JAGS,11,495,0.3
JAGS,12,495,0.2
JAGS,13,495,0.15
JAGS,14,495,0.2
JAGS,15,495,0.2
JAGS,16,495,0.15
JAGS,17,495,0.2
JAGS,18,495,0.25
JAGS,19,495,0.1
JAGS,20,495,0.2
JAGS,21,495,0.25
JAGS,22,495,0.2
JAGS,23,495,0.4
JAGS,24,495,0.25
JAGS,25,495,0.3
JAGS,26,495,0.25
JAGS,27,495,0.3
JAGS,28,495,0.15
JAGS,29,495,0.3
JAGS,30,495,0.2
JAGS,31,495,0.25
JAGS,32,495,0.2
JAGS,33,495,0.25
JAGS,34,495,0.2
JAGS,35,495,0.25
JAGS,36,495,0.25
JAGS,37,495,0.15
JAGS,38,495,0.3
JAGS,39,495,0.2
JAGS,40,495,0.25
JAGS,1,496,0.2
JAGS,2,496,0.25
JAGS,3,496,0.2
JAGS,4,496,0.25
JAGS,5,496,0.1
JAGS,6,496,0.2
JAGS,7,496,0.2
JAGS,8,496,0.15
JAGS,9,496,0.3
JAGS,10,496,0.25
JAGS,11,496,0.3
JAGS,12,496,0.2
JAGS,13,496,0.15
JAGS,14,496,0.25
JAGS,15,496,0.2
JAGS,16,496,0.15
JAGS,17,496,0.2
JAGS,18,496,0.2
JAGS,19,496,0.1
JAGS,20,496,0.2
JAGS,21,496,0.25
JAGS,22,496,0.2
JAGS,23,496,0.45
JAGS,24,496,0.25
JAGS,25,496,0.3
JAGS,26,496,0.25
JAGS,27,496,0.3
JAGS,28,496,0.1
JAGS,29,496,0.3
JAGS,30,496,0.2
JAGS,31,496,0.25
JAGS,32,496,0.2
JAGS,33,496,0.25
JAGS,34,496,0.2
JAGS,35,496,0.3
JAGS,36,496,0.25
JAGS,37,496,0.15
JAGS,38,496,0.3
JAGS,39,496,0.2
JAGS,40,496,0.25
JAGS,1,497,0.2
JAGS,2,497,0.25
JAGS,3,497,0.2
JAGS,4,497,0.25
JAGS,5,497,0.1
JAGS,6,497,0.25
JAGS,7,497,0.15
JAGS,8,497,0.15
JAGS,9,497,0.3
JAGS,10,497,0.3
JAGS,11,497,0.3
JAGS,12,497,0.2
JAGS,13,497,0.15
JAGS,14,497,0.25
JAGS,15,497,0.2
JAGS,16,497,0.15
JAGS,17,497,0.2
JAGS,18,497,0.2
JAGS,19,497,0.1
JAGS,20,497,0.2
JAGS,21,497,0.25
JAGS,22,497,0.2
JAGS,23,497,0.45
JAGS,24,497,0.25
JAGS,25,497,0.3
JAGS,26,497,0.25
JAGS,27,497,0.3
JAGS,28,497,0.1
JAGS,29,497,0.3
JAGS,30,497,0.2
JAGS,31,497,0.25
JAGS,32,497,0.2
JAGS,33,497,0.25
JAGS,34,497,0.25
JAGS,35,497,0.3
JAGS,36,497,0.25
JAGS,37,497,0.15
JAGS,38,497,0.3
JAGS,39,497,0.2
JAGS,40,497,0.25
JAGS,1,498,0.2
JAGS,2,498,0.25
JAGS,3,498,0.2
JAGS,4,498,0.25
JAGS,5,498,0.1
JAGS,6,498,0.25
JAGS,7,498,0.15
JAGS,8,498,0.15
JAGS,9,498,0.35
JAGS,10,498,0.3
JAGS,11,498,0.3
JAGS,12,498,0.25
JAGS,13,498,0.15
JAGS,14,498,0.25
JAGS,15,498,0.2
JAGS,16,498,0.2
JAGS,17,498,0.2
JAGS,18,498,0.2
JAGS,19,498,0.1
JAGS,20,498,0.2
JAGS,21,498,0.25
JAGS,22,498,0.2
JAGS,23,498,0.45
JAGS,24,498,0.25
JAGS,25,498,0.35
JAGS,26,498,0.25
JAGS,27,498,0.3
JAGS,28,498,0.1
JAGS,29,498,0.3
JAGS,30,498,0.2
JAGS,31,498,0.25
JAGS,32,498,0.2
JAGS,33,498,0.25
JAGS,34,498,0.2
JAGS,35,498,0.3
JAGS,36,498,0.25
JAGS,37,498,0.15
JAGS,38,498,0.3
JAGS,39,498,0.2
JAGS,40,498,0.25
JAGS,1,499,0.2
JAGS,2,499,0.25
JAGS,3,499,0.2
JAGS,4,499,0.25
JAGS,5,499,0.1
JAGS,6,499,0.25
JAGS,7,499,0.15
JAGS,8,499,0.15
JAGS,9,499,0.35
JAGS,10,499,0.25
JAGS,11,499,0.3
JAGS,12,499,0.25
JAGS,13,499,0.15
JAGS,14,499,0.2
JAGS,15,499,0.2
JAGS,16,499,0.15
JAGS,17,499,0.2
JAGS,18,499,0.2
JAGS,19,499,0.1
JAGS,20,499,0.2
JAGS,21,499,0.25
JAGS,22,499,0.2
JAGS,23,499,0.45
JAGS,24,499,0.3
JAGS,25,499,0.35
JAGS,26,499,0.25
JAGS,27,499,0.3
JAGS,28,499,0.1
JAGS,29,499,0.3
JAGS,30,499,0.2
JAGS,31,499,0.25
JAGS,32,499,0.2
JAGS,33,499,0.25
JAGS,34,499,0.2
JAGS,35,499,0.3
JAGS,36,499,0.25
JAGS,37,499,0.15
JAGS,38,499,0.3
JAGS,39,499,0.2
JAGS,40,499,0.25
JAGS,1,500,0.2
JAGS,2,500,0.25
JAGS,3,500,0.2
JAGS,4,500,0.25
JAGS,5,500,0.1
JAGS,6,500,0.2
JAGS,7,500,0.2
JAGS,8,500,0.2
JAGS,9,500,0.35
JAGS,10,500,0.25
JAGS,11,500,0.3
JAGS,12,500,0.25
JAGS,13,500,0.15
JAGS,14,500,0.2
JAGS,15,500,0.2
JAGS,16,500,0.15
JAGS,17,500,0.2
JAGS,18,500,0.2
JAGS,19,500,0.1
JAGS,20,500,0.2
JAGS,21,500,0.25
JAGS,22,500,0.2
JAGS,23,500,0.45
JAGS,24,500,0.3
JAGS,25,500,0.35
JAGS,26,500,0.25
JAGS,27,500,0.3
JAGS,28,500,0.1
JAGS,29,500,0.3
JAGS,30,500,0.2
JAGS,31,500,0.25
JAGS,32,500,0.2
JAGS,33,500,0.25
JAGS,34,500,0.2
JAGS,35,500,0.25
JAGS,36,500,0.25
JAGS,37,500,0.2
JAGS,38,500,0.3
JAGS,39,500,0.2
JAGS,40,500,0.25
JAGS,1,501,0.2
JAGS,2,501,0.25
JAGS,3,501,0.2
JAGS,4,501,0.25
JAGS,5,501,0.1
JAGS,6,501,0.2
JAGS,7,501,0.15
JAGS,8,501,0.2
JAGS,9,501,0.35
JAGS,10,501,0.25
JAGS,11,501,0.3
JAGS,12,501,0.25
JAGS,13,501,0.15
JAGS,14,501,0.2
JAGS,15,501,0.2
JAGS,16,501,0.15
JAGS,17,501,0.2
JAGS,18,501,0.2
JAGS,19,501,0.1
JAGS,20,501,0.15
JAGS,21,501,0.3
JAGS,22,501,0.2
JAGS,23,501,0.45
JAGS,24,501,0.3
JAGS,25,501,0.35
JAGS,26,501,0.2
JAGS,27,501,0.3
JAGS,28,501,0.1
JAGS,29,501,0.3
JAGS,30,501,0.2
JAGS,31,501,0.25
JAGS,32,501,0.2
JAGS,33,501,0.25
JAGS,34,501,0.2
JAGS,35,501,0.25
JAGS,36,501,0.25
JAGS,37,501,0.2
JAGS,38,501,0.3
JAGS,39,501,0.2
JAGS,40,501,0.25
JAGS,1,502,0.2
JAGS,2,502,0.25
JAGS,3,502,0.2
JAGS,4,502,0.25
JAGS,5,502,0.1
JAGS,6,502,0.2
JAGS,7,502,0.15
JAGS,8,502,0.2
JAGS,9,502,0.35
JAGS,10,502,0.25
JAGS,11,502,0.3
JAGS,12,502,0.25
JAGS,13,502,0.15
JAGS,14,502,0.2
JAGS,15,502,0.2
JAGS,16,502,0.15
JAGS,17,502,0.2
JAGS,18,502,0.2
JAGS,19,502,0.1
JAGS,20,502,0.15
JAGS,21,502,0.3
JAGS,22,502,0.2
JAGS,23,502,0.5
JAGS,24,502,0.3
JAGS,25,502,0.35
JAGS,26,502,0.2
JAGS,27,502,0.25
JAGS,28,502,0.1
JAGS,29,502,0.3
JAGS,30,502,0.2
JAGS,31,502,0.25
JAGS,32,502,0.2
JAGS,33,502,0.25
JAGS,34,502,0.2
JAGS,35,502,0.25
JAGS,36,502,0.25
JAGS,37,502,0.2
JAGS,38,502,0.3
JAGS,39,502,0.2
JAGS,40,502,0.25
JAGS,1,503,0.2
JAGS,2,503,0.25
JAGS,3,503,0.2
JAGS,4,503,0.25
JAGS,5,503,0.1
JAGS,6,503,0.2
JAGS,7,503,0.15
JAGS,8,503,0.2
JAGS,9,503,0.35
JAGS,10,503,0.25
JAGS,11,503,0.3
JAGS,12,503,0.25
JAGS,13,503,0.15
JAGS,14,503,0.2
JAGS,15,503,0.2
JAGS,16,503,0.15
JAGS,17,503,0.2
JAGS,18,503,0.2
JAGS,19,503,0.1
JAGS,20,503,0.15
JAGS,21,503,0.3
JAGS,22,503,0.2
JAGS,23,503,0.45
JAGS,24,503,0.35
JAGS,25,503,0.35
JAGS,26,503,0.2
JAGS,27,503,0.25
JAGS,28,503,0.1
JAGS,29,503,0.3
JAGS,30,503,0.2
JAGS,31,503,0.25
JAGS,32,503,0.2
JAGS,33,503,0.2
JAGS,34,503,0.2
JAGS,35,503,0.25
JAGS,36,503,0.25
JAGS,37,503,0.2
JAGS,38,503,0.3
JAGS,39,503,0.2
JAGS,40,503,0.25
JAGS,1,504,0.2
JAGS,2,504,0.25
JAGS,3,504,0.15
JAGS,4,504,0.25
JAGS,5,504,0.1
JAGS,6,504,0.2
JAGS,7,504,0.15
JAGS,8,504,0.2
JAGS,9,504,0.35
JAGS,10,504,0.25
JAGS,11,504,0.3
JAGS,12,504,0.25
JAGS,13,504,0.15
JAGS,14,504,0.2
JAGS,15,504,0.2
JAGS,16,504,0.15
JAGS,17,504,0.2
JAGS,18,504,0.2
JAGS,19,504,0.1
JAGS,20,504,0.15
JAGS,21,504,0.3
JAGS,22,504,0.2
JAGS,23,504,0.45
JAGS,24,504,0.35
JAGS,25,504,0.35
JAGS,26,504,0.2
JAGS,27,504,0.25
JAGS,28,504,0.15
JAGS,29,504,0.3
JAGS,30,504,0.2
JAGS,31,504,0.25
JAGS,32,504,0.2
JAGS,33,504,0.2
JAGS,34,504,0.2
JAGS,35,504,0.25
JAGS,36,504,0.25
JAGS,37,504,0.2
JAGS,38,504,0.3
JAGS,39,504,0.2
JAGS,40,504,0.25
JAGS,1,505,0.2
JAGS,2,505,0.25
JAGS,3,505,0.15
JAGS,4,505,0.25
JAGS,5,505,0.15
JAGS,6,505,0.25
JAGS,7,505,0.15
JAGS,8,505,0.2
JAGS,9,505,0.3
JAGS,10,505,0.25
JAGS,11,505,0.3
JAGS,12,505,0.25
JAGS,13,505,0.15
JAGS,14,505,0.2
JAGS,15,505,0.2
JAGS,16,505,0.15
JAGS,17,505,0.2
JAGS,18,505,0.2
JAGS,19,505,0.1
JAGS,20,505,0.15
JAGS,21,505,0.3
JAGS,22,505,0.25
JAGS,23,505,0.45
JAGS,24,505,0.35
JAGS,25,505,0.35
JAGS,26,505,0.2
JAGS,27,505,0.25
JAGS,28,505,0.15
JAGS,29,505,0.3
JAGS,30,505,0.2
JAGS,31,505,0.25
JAGS,32,505,0.2
JAGS,33,505,0.2
JAGS,34,505,0.2
JAGS,35,505,0.25
JAGS,36,505,0.25
JAGS,37,505,0.15
JAGS,38,505,0.3
JAGS,39,505,0.2
JAGS,40,505,0.25
JAGS,1,506,0.2
JAGS,2,506,0.25
JAGS,3,506,0.15
JAGS,4,506,0.25
JAGS,5,506,0.1
JAGS,6,506,0.25
JAGS,7,506,0.15
JAGS,8,506,0.2
JAGS,9,506,0.3
JAGS,10,506,0.25
JAGS,11,506,0.3
JAGS,12,506,0.25
JAGS,13,506,0.15
JAGS,14,506,0.2
JAGS,15,506,0.2
JAGS,16,506,0.15
JAGS,17,506,0.15
JAGS,18,506,0.2
JAGS,19,506,0.1
JAGS,20,506,0.15
JAGS,21,506,0.3
JAGS,22,506,0.25
JAGS,23,506,0.45
JAGS,24,506,0.35
JAGS,25,506,0.35
JAGS,26,506,0.2
JAGS,27,506,0.25
JAGS,28,506,0.15
JAGS,29,506,0.3
JAGS,30,506,0.2
JAGS,31,506,0.25
JAGS,32,506,0.2
JAGS,33,506,0.2
JAGS,34,506,0.2
JAGS,35,506,0.25
JAGS,36,506,0.25
JAGS,37,506,0.15
JAGS,38,506,0.3
JAGS,39,506,0.2
JAGS,40,506,0.25
JAGS,1,507,0.2
JAGS,2,507,0.25
JAGS,3,507,0.15
JAGS,4,507,0.25
JAGS,5,507,0.1
JAGS,6,507,0.25
JAGS,7,507,0.15
JAGS,8,507,0.2
JAGS,9,507,0.3
JAGS,10,507,0.25
JAGS,11,507,0.3
JAGS,12,507,0.25
JAGS,13,507,0.2
JAGS,14,507,0.2
JAGS,15,507,0.2
JAGS,16,507,0.15
JAGS,17,507,0.15
JAGS,18,507,0.2
JAGS,19,507,0.1
JAGS,20,507,0.15
JAGS,21,507,0.25
JAGS,22,507,0.25
JAGS,23,507,0.45
JAGS,24,507,0.35
JAGS,25,507,0.35
JAGS,26,507,0.2
JAGS,27,507,0.25
JAGS,28,507,0.15
JAGS,29,507,0.3
JAGS,30,507,0.2
JAGS,31,507,0.25
JAGS,32,507,0.2
JAGS,33,507,0.2
JAGS,34,507,0.2
JAGS,35,507,0.25
JAGS,36,507,0.25
JAGS,37,507,0.15
JAGS,38,507,0.3
JAGS,39,507,0.2
JAGS,40,507,0.25
JAGS,1,508,0.2
JAGS,2,508,0.25
JAGS,3,508,0.15
JAGS,4,508,0.25
JAGS,5,508,0.1
JAGS,6,508,0.25
JAGS,7,508,0.15
JAGS,8,508,0.2
JAGS,9,508,0.3
JAGS,10,508,0.25
JAGS,11,508,0.3
JAGS,12,508,0.25
JAGS,13,508,0.15
JAGS,14,508,0.2
JAGS,15,508,0.2
JAGS,16,508,0.15
JAGS,17,508,0.15
JAGS,18,508,0.2
JAGS,19,508,0.1
JAGS,20,508,0.15
JAGS,21,508,0.25
JAGS,22,508,0.25
JAGS,23,508,0.45
JAGS,24,508,0.35
JAGS,25,508,0.35
JAGS,26,508,0.25
JAGS,27,508,0.25
JAGS,28,508,0.15
JAGS,29,508,0.3
JAGS,30,508,0.15
JAGS,31,508,0.25
JAGS,32,508,0.2
JAGS,33,508,0.2
JAGS,34,508,0.2
JAGS,35,508,0.25
JAGS,36,508,0.25
JAGS,37,508,0.15
JAGS,38,508,0.35
JAGS,39,508,0.2
JAGS,40,508,0.25
JAGS,1,509,0.2
JAGS,2,509,0.25
JAGS,3,509,0.15
JAGS,4,509,0.25
JAGS,5,509,0.1
JAGS,6,509,0.25
JAGS,7,509,0.15
JAGS,8,509,0.2
JAGS,9,509,0.3
JAGS,10,509,0.25
JAGS,11,509,0.3
JAGS,12,509,0.25
JAGS,13,509,0.15
JAGS,14,509,0.2
JAGS,15,509,0.2
JAGS,16,509,0.15
JAGS,17,509,0.15
JAGS,18,509,0.2
JAGS,19,509,0.1
JAGS,20,509,0.15
JAGS,21,509,0.25
JAGS,22,509,0.25
JAGS,23,509,0.45
JAGS,24,509,0.35
JAGS,25,509,0.35
JAGS,26,509,0.25
JAGS,27,509,0.25
JAGS,28,509,0.15
JAGS,29,509,0.3
JAGS,30,509,0.15
JAGS,31,509,0.25
JAGS,32,509,0.2
JAGS,33,509,0.2
JAGS,34,509,0.2
JAGS,35,509,0.25
JAGS,36,509,0.25
JAGS,37,509,0.15
JAGS,38,509,0.35
JAGS,39,509,0.2
JAGS,40,509,0.25
JAGS,1,510,0.2
JAGS,2,510,0.25
JAGS,3,510,0.15
JAGS,4,510,0.25
JAGS,5,510,0.1
JAGS,6,510,0.25
JAGS,7,510,0.15
JAGS,8,510,0.25
JAGS,9,510,0.3
JAGS,10,510,0.25
JAGS,11,510,0.3
JAGS,12,510,0.25
JAGS,13,510,0.15
